order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,Name Prefix,Gender,age,Customer Since,County,City,State,Zip,Region,Discount_Percent
100441685,03/02/2021,complete,724156,MATHUA5A0C4EF0631F0,1,1255.1,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84412,2021,Feb-21,Drs.,F,46,04/05/2003,Penobscot,Hudson,ME,4449,Northeast,7.96749263
100455794,21/03/2021,canceled,749158,ENTECO5A0C00E345122,1,1979.2,0.0,0.0,0.0,Entertainment,easypay_voucher,Gross,84412,2021,Mar-21,Drs.,F,46,04/05/2003,Penobscot,Hudson,ME,4449,Northeast,6.06305578
100455801,21/03/2021,canceled,749165,ENTECO5A0C00E345122,1,1979.2,0.0,0.0,0.0,Entertainment,easypay_voucher,Gross,84412,2021,Mar-21,Drs.,F,46,04/05/2003,Penobscot,Hudson,ME,4449,Northeast,6.06305578
100455806,21/03/2021,canceled,749170,ENTECO5A0C00E345122,1,1979.2,0.0,0.0,0.0,Entertainment,easypay_voucher,Gross,84412,2021,Mar-21,Drs.,F,46,04/05/2003,Penobscot,Hudson,ME,4449,Northeast,6.06305578
100455812,21/03/2021,canceled,749179,ENTECO5A0C00E345122,1,1979.2,0.0,0.0,0.0,Entertainment,easypay_voucher,Gross,84412,2021,Mar-21,Drs.,F,46,04/05/2003,Penobscot,Hudson,ME,4449,Northeast,6.06305578
100441683,03/02/2021,complete,724154,MATHUA5A0C4EF0631F0,1,1255.1,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84413,2021,Feb-21,Ms.,F,42,11/27/2007,Kennebec,Augusta,ME,4333,Northeast,7.96749263
100441689,03/02/2021,order_refunded,724160,MATHUA5A0C4EF0631F0,1,1255.1,0.0,0.0,0.0,Mobiles & Tablets,cod,Valid,84413,2021,Feb-21,Ms.,F,42,11/27/2007,Kennebec,Augusta,ME,4333,Northeast,7.96749263
100442367,04/02/2021,order_refunded,725022,MATHUA5A0C4EF0631F0,1,1255.1,0.0,0.0,0.0,Mobiles & Tablets,cod,Valid,84413,2021,Feb-21,Ms.,F,42,11/27/2007,Kennebec,Augusta,ME,4333,Northeast,7.96749263
100442370,04/02/2021,order_refunded,725025,MATHUA5A0C4EF0631F0,1,1255.1,0.0,0.0,0.0,Mobiles & Tablets,cod,Valid,84413,2021,Feb-21,Ms.,F,42,11/27/2007,Kennebec,Augusta,ME,4333,Northeast,7.96749263
100441688,03/02/2021,complete,724159,COMSEA5A09949E2F97C,1,552.5,0.0,0.0,0.0,Computing,cod,Net,20111,2021,Feb-21,Drs.,F,32,11/27/2002,Hennepin,Minneapolis,MN,55485,Midwest,9.049773756
100526604,13/06/2021,canceled,846019,MATINF5AE97F596E8FF,2,1899.9,1899.9,245.991,1653.909,Mobiles & Tablets,Payaxis,Gross,20111,2021,Jun-21,Drs.,F,32,11/27/2002,Hennepin,Minneapolis,MN,55485,Midwest,12.94757619
100526609,13/06/2021,received,846025,MATINF5AE97F596E8FF,2,1899.9,1899.9,245.991,1653.909,Mobiles & Tablets,Payaxis,Valid,20111,2021,Jun-21,Drs.,F,32,11/27/2002,Hennepin,Minneapolis,MN,55485,Midwest,12.94757619
100441692,03/02/2021,canceled,724163,COMSEA5A09949E2F97C,1,552.5,0.0,0.0,0.0,Computing,easypay_voucher,Gross,84414,2021,Feb-21,Ms.,F,58,9/29/2010,Harris,Houston,TX,77004,South,9.049773756
100443694,07/02/2021,canceled,727250,COMSEA5A09949E2F97C,2,568.4,568.4,0.0,568.4,Computing,cod,Gross,84414,2021,Feb-21,Ms.,F,58,9/29/2010,Harris,Houston,TX,77004,South,0.0
100457972,23/03/2021,canceled,752558,COMTRA5A6829414CDE3,2,636.4,636.4,0.0,636.4,Computing,cod,Gross,84414,2021,Mar-21,Ms.,F,58,9/29/2010,Harris,Houston,TX,77004,South,0.0
100441695,03/02/2021,complete,724166,WOFDEA5A23FAD65A37B-L,2,39.9,39.9,0.0,39.9,Women's Fashion,cod,Net,84415,2021,Feb-21,Mr.,M,31,2/15/1998,Peoria,Peoria,IL,61601,Midwest,0.0
100441695,03/02/2021,complete,724168,MEFDEA59F1EE38CC265-L,2,59.9,59.9,0.0,59.9,Men's Fashion,cod,Net,84415,2021,Feb-21,Mr.,M,31,2/15/1998,Peoria,Peoria,IL,61601,Midwest,0.0
100441695,03/02/2021,complete,724170,MEFDEA5A44C0264285B-L,2,39.9,39.9,0.0,39.9,Men's Fashion,cod,Net,84415,2021,Feb-21,Mr.,M,31,2/15/1998,Peoria,Peoria,IL,61601,Midwest,0.0
100441704,03/02/2021,canceled,724181,MATNOK5A46252A09646,1,1610.0,0.0,0.0,0.0,Mobiles & Tablets,Easypay,Gross,8368,2021,Feb-21,Ms.,F,38,05/04/2011,Graves,Fancy Farm,KY,42039,South,9.316770186
100441707,03/02/2021,complete,724184,MATNOK5A46252A09646,1,1610.0,0.0,0.0,0.0,Mobiles & Tablets,Easypay,Net,8368,2021,Feb-21,Ms.,F,38,05/04/2011,Graves,Fancy Farm,KY,42039,South,9.316770186
100535237,28/06/2021,received,858760,DET5A816ECB84C30,3,75.8,151.6,42.13,109.47,Superstore,jazzvoucher,Valid,8368,2021,Jun-21,Ms.,F,38,05/04/2011,Graves,Fancy Farm,KY,42039,South,27.79023747
100535237,28/06/2021,received,858761,WOFDEA5AE0342902DDA-34,3,89.9,179.8,42.13,137.67,Women's Fashion,jazzvoucher,Valid,8368,2021,Jun-21,Ms.,F,38,05/04/2011,Graves,Fancy Farm,KY,42039,South,23.43159066
100441706,03/02/2021,complete,724183,APPBIN5A097388223F6,2,148.9,148.9,0.0,148.9,Appliances,Easypay_MA,Net,84416,2021,Feb-21,Ms.,F,62,5/27/2015,Salem (city),Salem,VA,24155,South,0.0
100462519,27/03/2021,canceled,758919,COMHP5A7C585399BA5,2,389.5,389.5,0.0,389.5,Computing,Easypay_MA,Gross,84416,2021,Mar-21,Ms.,F,62,5/27/2015,Salem (city),Salem,VA,24155,South,0.0
100484945,20/04/2021,canceled,790521,APPPHI5A9FE1225D451,2,25.0,25.0,0.0,25.0,Appliances,easypay_voucher,Gross,84416,2021,Apr-21,Ms.,F,62,5/27/2015,Salem (city),Salem,VA,24155,South,0.0
100441712,03/02/2021,canceled,724193,WOFICO59E9C3026AA6F,2,99.9,99.9,0.0,99.9,Women's Fashion,Easypay,Gross,84417,2021,Feb-21,Hon.,F,41,9/21/1993,Newton,Wiergate,TX,75977,South,0.0
100441712,03/02/2021,canceled,724194,WOFCHI5A1E5FDCDFB68,2,78.0,78.0,0.0,78.0,Women's Fashion,Easypay,Gross,84417,2021,Feb-21,Hon.,F,41,9/21/1993,Newton,Wiergate,TX,75977,South,0.0
100441712,03/02/2021,canceled,724195,BAGMUN5A00365FE37F7,2,79.9,79.9,0.0,79.9,Beauty & Grooming,Easypay,Gross,84417,2021,Feb-21,Hon.,F,41,9/21/1993,Newton,Wiergate,TX,75977,South,0.0
100441717,03/02/2021,received,724200,BAGMAS59AC6F6F034BF,2,48.75,48.75,0.0,48.75,Beauty & Grooming,cod,Valid,84418,2021,Feb-21,Ms.,F,58,2/17/1991,Johnson,Iowa City,IA,52246,Midwest,0.0
100441717,03/02/2021,received,724201,BAGATI59AD64CD94728,2,55.0,55.0,0.0,55.0,Beauty & Grooming,cod,Valid,84418,2021,Feb-21,Ms.,F,58,2/17/1991,Johnson,Iowa City,IA,52246,Midwest,0.0
100441717,03/02/2021,received,724202,BAGCLI5A1EA3B5A052E,2,48.8,48.8,0.0,48.8,Beauty & Grooming,cod,Valid,84418,2021,Feb-21,Ms.,F,58,2/17/1991,Johnson,Iowa City,IA,52246,Midwest,0.0
100441721,03/02/2021,received,724206,MEFBNB59FC7507001A7-M,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,Valid,84419,2021,Feb-21,Drs.,F,74,11/01/2016,Union,Irwin,OH,43029,Midwest,0.0
100441721,03/02/2021,received,724208,MEFBNB59FC7504EE177-M,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,Valid,84419,2021,Feb-21,Drs.,F,74,11/01/2016,Union,Irwin,OH,43029,Midwest,0.0
100441725,03/02/2021,canceled,724217,MATNOK5A46252A09646,1,1610.0,0.0,0.0,0.0,Mobiles & Tablets,jazzwallet,Gross,84420,2021,Feb-21,Mrs.,F,56,7/30/1999,Bronx,Bronx,NY,10471,Northeast,9.316770186
100441726,03/02/2021,canceled,724218,MATNOK5A46252A09646,1,1610.0,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,Gross,84420,2021,Feb-21,Mrs.,F,56,7/30/1999,Bronx,Bronx,NY,10471,Northeast,9.316770186
100442153,03/02/2021,canceled,724737,MATNOK5A46252A09646,1,1610.0,0.0,0.0,0.0,Mobiles & Tablets,jazzwallet,Gross,84420,2021,Feb-21,Mrs.,F,56,7/30/1999,Bronx,Bronx,NY,10471,Northeast,9.316770186
100441730,03/02/2021,order_refunded,724225,COMA4-59F1741957173,2,104.0,104.0,0.0,104.0,Computing,cod,Valid,45170,2021,Feb-21,Prof.,M,27,10/15/1999,Summit,Clinton,OH,44216,Midwest,0.0
100441731,03/02/2021,complete,724226,BAGZEE5A38AEB624852,2,120.0,120.0,0.0,120.0,Beauty & Grooming,cod,Net,1835,2021,Feb-21,Ms.,F,22,11/08/2008,Oklahoma,Oklahoma City,OK,73149,South,0.0
100441732,03/02/2021,order_refunded,724227,WOFLAL59ACC6F3152BE,2,120.0,120.0,0.0,120.0,Women's Fashion,cod,Valid,84421,2021,Feb-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100444307,10/02/2021,received,728425,WOFLAL59AD98EEBBE3A,2,112.0,112.0,0.0,112.0,Women's Fashion,cod,Valid,84421,2021,Feb-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100444307,10/02/2021,received,728426,WOFLAL59C11612716EF,2,112.0,112.0,0.0,112.0,Women's Fashion,cod,Valid,84421,2021,Feb-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100476038,14/04/2021,complete,779459,WOFLAL5A991BBE33E9F,2,105.0,105.0,0.0,105.0,Women's Fashion,cod,Net,84421,2021,Apr-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100476038,14/04/2021,complete,779460,WOFLAL5A8FD01D3681C,2,99.0,99.0,0.0,99.0,Women's Fashion,cod,Net,84421,2021,Apr-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100480883,17/04/2021,received,785350,WOFLAL5A991BBE33E9F,2,105.0,105.0,0.0,105.0,Women's Fashion,cod,Valid,84421,2021,Apr-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100480883,17/04/2021,received,785351,WOFLAL5A991BBE9DEB4,2,105.0,105.0,0.0,105.0,Women's Fashion,cod,Valid,84421,2021,Apr-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100516375,29/05/2021,complete,831407,WOFSIT5AB87CB3EB53C,2,110.0,110.0,0.0,110.0,Women's Fashion,cod,Net,84421,2021,May-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100516891,31/05/2021,order_refunded,832331,WOFSIT5AC315CA6BECA,2,149.9,149.9,0.0,149.9,Women's Fashion,cod,Valid,84421,2021,May-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100520122,06/06/2021,order_refunded,836944,WOFLAL5AABA2099C021,2,144.8,144.8,0.0,144.8,Women's Fashion,cod,Valid,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100520122,06/06/2021,order_refunded,836945,WOFLAL5A8ED2909F1E5,2,128.8,128.8,0.0,128.8,Women's Fashion,cod,Valid,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100520921,07/06/2021,canceled,837976,WOFLAL5AABA2099C021,2,144.8,144.8,0.0,144.8,Women's Fashion,cod,Gross,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100520921,07/06/2021,canceled,837977,WOFLAL5A8ED2902A230,2,128.8,128.8,0.0,128.8,Women's Fashion,cod,Gross,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100520965,07/06/2021,complete,838056,WOFLAL5AABA2099C021,2,144.8,144.8,0.0,144.8,Women's Fashion,cod,Net,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100520965,07/06/2021,complete,838057,WOFLAL5A8ED2909F1E5,2,128.8,128.8,0.0,128.8,Women's Fashion,cod,Net,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100521195,08/06/2021,order_refunded,838431,WOFLAL5A8FD01CBD7A5,2,98.8,98.8,0.0,98.8,Women's Fashion,cod,Valid,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100521195,08/06/2021,order_refunded,838432,WOFLAL5A8FD0197E3CF,2,98.8,98.8,0.0,98.8,Women's Fashion,cod,Valid,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100524100,11/06/2021,received,842362,WOFLAL5AA273BDDF6F1,2,122.0,122.0,0.0,122.0,Women's Fashion,cod,Valid,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100524100,11/06/2021,received,842363,WOFLAL5AABA208241B2,2,131.0,131.0,0.0,131.0,Women's Fashion,cod,Valid,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100524100,11/06/2021,received,842364,WOFLAL5AAB9EF8D463A,2,131.0,131.0,0.0,131.0,Women's Fashion,cod,Valid,84421,2021,Jun-21,Mr.,M,71,09/04/2003,Santa Clara,San Jose,CA,95172,West,0.0
100441733,03/02/2021,canceled,724228,WOFORI59AE73517B232,2,153.23,153.23,0.0,153.23,Women's Fashion,Easypay,Gross,84422,2021,Feb-21,Dr.,M,69,08/10/1997,Larimer,Wellington,CO,80549,West,0.0
100441733,03/02/2021,canceled,724229,WOFMAU5A3796CBD5ABD-S,2,148.0,148.0,0.0,148.0,Women's Fashion,Easypay,Gross,84422,2021,Feb-21,Dr.,M,69,08/10/1997,Larimer,Wellington,CO,80549,West,0.0
100441733,03/02/2021,canceled,724231,WOFORI5A2E89E590325-S,2,199.5,199.5,0.0,199.5,Women's Fashion,Easypay,Gross,84422,2021,Feb-21,Dr.,M,69,08/10/1997,Larimer,Wellington,CO,80549,West,0.0
100441733,03/02/2021,canceled,724233,WOFORI5A3795DBBFE74-S,2,199.5,199.5,0.0,199.5,Women's Fashion,Easypay,Gross,84422,2021,Feb-21,Dr.,M,69,08/10/1997,Larimer,Wellington,CO,80549,West,0.0
100441733,03/02/2021,canceled,724235,WOFORI5A2E89EC04157-S,2,199.5,199.5,0.0,199.5,Women's Fashion,Easypay,Gross,84422,2021,Feb-21,Dr.,M,69,08/10/1997,Larimer,Wellington,CO,80549,West,0.0
100441733,03/02/2021,canceled,724237,WOFORI5A2E89EE67569-S,2,199.5,199.5,0.0,199.5,Women's Fashion,Easypay,Gross,84422,2021,Feb-21,Dr.,M,69,08/10/1997,Larimer,Wellington,CO,80549,West,0.0
100441733,03/02/2021,canceled,724239,WOFORI59B2472DBC02B-S,2,192.5,192.5,0.0,192.5,Women's Fashion,Easypay,Gross,84422,2021,Feb-21,Dr.,M,69,08/10/1997,Larimer,Wellington,CO,80549,West,0.0
100441734,03/02/2021,complete,724241,BAGLUX5A099F4E3D5CF,6,21.0,105.0,0.0,105.0,Beauty & Grooming,cod,Net,21,2021,Feb-21,Mr.,M,34,5/26/2010,Prince George's,Hyattsville,MD,20782,South,0.0
100441736,03/02/2021,canceled,724243,MEFRED59FB1347D7769-34,2,101.9,101.9,0.0,101.9,Men's Fashion,Easypay,Gross,84423,2021,Feb-21,Ms.,F,28,5/31/2016,Hennepin,Maple Plain,MN,55576,Midwest,0.0
100486665,25/04/2021,canceled,793499,MATHUA5AA6562AC6B1F,2,2369.9,2369.9,0.0,2369.9,Mobiles & Tablets,Easypay,Gross,84423,2021,Apr-21,Ms.,F,28,5/31/2016,Hennepin,Maple Plain,MN,55576,Midwest,0.0
100441737,03/02/2021,complete,724245,MEFNET59F46AAD64C46-L,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,Net,84424,2021,Feb-21,Hon.,M,37,11/26/2010,Tuolumne,Dardanelle,CA,95314,West,0.0
100441737,03/02/2021,complete,724247,MEFAYB59FAB69289301-8,2,49.9,49.9,0.0,49.9,Men's Fashion,cod,Net,84424,2021,Feb-21,Hon.,M,37,11/26/2010,Tuolumne,Dardanelle,CA,95314,West,0.0
100458463,24/03/2021,complete,753342,MEFIGN5A79934DB25A4-36,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,Net,84424,2021,Mar-21,Hon.,M,37,11/26/2010,Tuolumne,Dardanelle,CA,95314,West,0.0
100458463,24/03/2021,complete,753344,MEFIGN5A79935122F6B-36,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,Net,84424,2021,Mar-21,Hon.,M,37,11/26/2010,Tuolumne,Dardanelle,CA,95314,West,0.0
100441740,03/02/2021,complete,724253,APPORI5A02E10D08496,2,859.0,859.0,0.0,859.0,Appliances,cod,Net,84425,2021,Feb-21,Mrs.,F,64,10/28/2007,Calaveras,Copperopolis,CA,95228,West,0.0
100441748,03/02/2021,complete,724262,APPWES59D490197F74C,2,137.0,137.0,0.0,137.0,Appliances,cod,Net,84426,2021,Feb-21,Hon.,F,24,11/05/2008,Prince William,Bristow,VA,20136,South,0.0
100441755,03/02/2021,complete,724275,ENTANY59DCCDB371709,2,147.7,147.7,0.0,147.7,Entertainment,Easypay,Net,42659,2021,Feb-21,Mrs.,F,54,11/27/2012,Kanawha,Charleston,WV,25333,South,0.0
100441756,03/02/2021,complete,724276,MEFBNB5A046DA417C54-L,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,Net,84427,2021,Feb-21,Ms.,F,59,6/29/1999,Stutsman,Jamestown,ND,58401,Midwest,0.0
100441758,03/02/2021,complete,724280,MEFBNB59FC7507001A7-L,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,Net,84427,2021,Feb-21,Ms.,F,59,6/29/1999,Stutsman,Jamestown,ND,58401,Midwest,0.0
100441760,03/02/2021,canceled,724284,WOFDEA5A44C01D5B145-9,2,119.9,119.9,0.0,119.9,Women's Fashion,jazzwallet,Gross,26429,2021,Feb-21,Mr.,M,43,5/27/2015,Washington,Whitehall,NY,12887,Northeast,0.0
100441763,03/02/2021,received,724294,MEFAG5A16BD0C0F3BB-M,2,79.9,79.9,0.0,79.9,Men's Fashion,cod,Valid,56800,2021,Feb-21,Drs.,F,66,11/20/2015,Bennington,East Arlington,VT,5252,Northeast,0.0
100441763,03/02/2021,received,724296,MATROM59BA2A63273FD,2,119.8,119.8,0.0,119.8,Mobiles & Tablets,cod,Valid,56800,2021,Feb-21,Drs.,F,66,11/20/2015,Bennington,East Arlington,VT,5252,Northeast,0.0
100444630,12/02/2021,complete,728989,HALNAD59E0AC6267FEA,2,149.0,149.0,20.0,129.0,Home & Living,cod,Net,56800,2021,Feb-21,Drs.,F,66,11/20/2015,Bennington,East Arlington,VT,5252,Northeast,13.42281879
100441774,03/02/2021,complete,724307,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84428,2021,Feb-21,Prof.,M,40,10/22/1998,Wayne,Mount Eaton,OH,44659,Midwest,7.300335815
100441775,03/02/2021,complete,724308,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84428,2021,Feb-21,Prof.,M,40,10/22/1998,Wayne,Mount Eaton,OH,44659,Midwest,7.300335815
100441776,03/02/2021,complete,724309,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84428,2021,Feb-21,Prof.,M,40,10/22/1998,Wayne,Mount Eaton,OH,44659,Midwest,7.300335815
100441777,03/02/2021,canceled,724310,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Gross,84428,2021,Feb-21,Prof.,M,40,10/22/1998,Wayne,Mount Eaton,OH,44659,Midwest,7.300335815
100441780,03/02/2021,complete,724313,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84429,2021,Feb-21,Mr.,M,67,7/19/2007,Montgomery,Dayton,OH,45412,Midwest,7.300335815
100441781,03/02/2021,complete,724314,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84429,2021,Feb-21,Mr.,M,67,7/19/2007,Montgomery,Dayton,OH,45412,Midwest,7.300335815
100441783,03/02/2021,complete,724316,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84429,2021,Feb-21,Mr.,M,67,7/19/2007,Montgomery,Dayton,OH,45412,Midwest,7.300335815
100441784,03/02/2021,complete,724317,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84429,2021,Feb-21,Mr.,M,67,7/19/2007,Montgomery,Dayton,OH,45412,Midwest,7.300335815
100441786,03/02/2021,complete,724319,APPDAW59EECA123C052,1,563.8,0.0,0.0,0.0,Appliances,cod,Net,84430,2021,Feb-21,Ms.,F,51,12/02/2011,Fulton,Atlanta,GA,31139,South,8.868393047
100441788,03/02/2021,complete,724321,MEFWIN59CE3A7944F57,2,119.9,119.9,0.0,119.9,Men's Fashion,cod,Net,84431,2021,Feb-21,Mr.,M,37,8/20/2010,Orange,Orlando,FL,32833,South,0.0
100441791,03/02/2021,complete,724324,MATHUA5A0C4EF0631F0,1,1255.1,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84432,2021,Feb-21,Ms.,F,20,2/20/2017,Wayne,Marshallville,OH,44645,Midwest,7.96749263
100441794,03/02/2021,received,724327,MEFAG59F9AEA44E315-L,3,49.9,99.8,0.0,99.8,Men's Fashion,cod,Valid,84433,2021,Feb-21,Hon.,F,28,8/20/2013,Fayette,Lexington,KY,40586,South,0.0
100441794,03/02/2021,received,724329,AHM59C0C59B9C886,2,4.9,4.9,0.0,4.9,Superstore,cod,Valid,84433,2021,Feb-21,Hon.,F,28,8/20/2013,Fayette,Lexington,KY,40586,South,0.0
100441802,03/02/2021,canceled,724337,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Gross,84434,2021,Feb-21,Ms.,F,25,03/12/2008,Fauquier,Bealeton,VA,22712,South,7.300335815
100441807,03/02/2021,complete,724342,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84434,2021,Feb-21,Ms.,F,25,03/12/2008,Fauquier,Bealeton,VA,22712,South,7.300335815
100441822,03/02/2021,complete,724360,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84434,2021,Feb-21,Ms.,F,25,03/12/2008,Fauquier,Bealeton,VA,22712,South,7.300335815
100441826,03/02/2021,complete,724365,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84434,2021,Feb-21,Ms.,F,25,03/12/2008,Fauquier,Bealeton,VA,22712,South,7.300335815
100441805,03/02/2021,complete,724340,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84435,2021,Feb-21,Drs.,F,58,09/12/2003,Matagorda,Pledger,TX,77468,South,7.300335815
100441808,03/02/2021,complete,724343,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84435,2021,Feb-21,Drs.,F,58,09/12/2003,Matagorda,Pledger,TX,77468,South,7.300335815
100441810,03/02/2021,complete,724345,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84435,2021,Feb-21,Drs.,F,58,09/12/2003,Matagorda,Pledger,TX,77468,South,7.300335815
100441812,03/02/2021,complete,724347,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84435,2021,Feb-21,Drs.,F,58,09/12/2003,Matagorda,Pledger,TX,77468,South,7.300335815
100441813,03/02/2021,complete,724348,APPPHI5A06BF2E14721,2,195.7,195.7,0.0,195.7,Appliances,cod,Net,84436,2021,Feb-21,Hon.,M,24,05/09/2017,Bergen,Lodi,NJ,7644,Northeast,0.0
100441817,03/02/2021,complete,724352,MEFDEA5A2A88AF51971-M,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,Net,84437,2021,Feb-21,Dr.,M,57,7/19/2017,King,Seattle,WA,98174,West,0.0
100441817,03/02/2021,complete,724354,MEFDEA5A2A88AF51971-L,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,Net,84437,2021,Feb-21,Dr.,M,57,7/19/2017,King,Seattle,WA,98174,West,0.0
100441824,03/02/2021,complete,724362,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84438,2021,Feb-21,Ms.,F,73,3/19/1989,Orleans,Morton,NY,14508,Northeast,7.300335815
100441828,03/02/2021,complete,724367,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84438,2021,Feb-21,Ms.,F,73,3/19/1989,Orleans,Morton,NY,14508,Northeast,7.300335815
100441832,03/02/2021,complete,724371,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84438,2021,Feb-21,Ms.,F,73,3/19/1989,Orleans,Morton,NY,14508,Northeast,7.300335815
100441836,03/02/2021,complete,724375,MATSAM59DB75ADB2F80,1,1369.8,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84438,2021,Feb-21,Ms.,F,73,3/19/1989,Orleans,Morton,NY,14508,Northeast,7.300335815
100441825,03/02/2021,complete,724363,MATHUA5A377838C58E0,2,7.5,7.5,0.0,7.5,Mobiles & Tablets,cod,Net,84439,2021,Feb-21,Ms.,F,36,11/07/2003,Marion,Candler,FL,32111,South,0.0
100441825,03/02/2021,complete,724364,APPCAM59BA8ECFD444E,2,130.0,130.0,0.0,130.0,Appliances,cod,Net,84439,2021,Feb-21,Ms.,F,36,11/07/2003,Marion,Candler,FL,32111,South,0.0
100452198,17/03/2021,refund,743402,APPCAM59BA8E07AC79F,2,140.0,140.0,0.0,140.0,Appliances,cod,Valid,84439,2021,Mar-21,Ms.,F,36,11/07/2003,Marion,Candler,FL,32111,South,0.0
100475370,13/04/2021,complete,778366,APPCAM59BA8ECFD444E,2,130.0,130.0,0.0,130.0,Appliances,customercredit,Net,84439,2021,Apr-21,Ms.,F,36,11/07/2003,Marion,Candler,FL,32111,South,0.0
100475547,13/04/2021,complete,778662,DET5A816ECB84C30,3,75.8,151.6,0.0,151.6,Superstore,cod,Net,84439,2021,Apr-21,Ms.,F,36,11/07/2003,Marion,Candler,FL,32111,South,0.0
100441842,03/02/2021,order_refunded,724381,BAGDEA59CC923D6DB04,2,99.9,99.9,0.0,99.9,Beauty & Grooming,cod,Valid,84440,2021,Feb-21,Mrs.,F,48,1/17/2015,Calhoun,Hamburg,IL,62045,Midwest,0.0
